Marque_voiture,Modele,Kilometrage,Couleur,TypeBoite,Annee,Cylindre,Puissance,Carburant,Prix,Age
Nissan,Qashqai,89000,Gris,Manuelle,2017,1.5,6,Diesel,70000,7
Daewoo,Nubira,281,Rouge,Manuelle,2000,1.8,7,Essence,13000,24
Fiat,500X,180000,Jaune,Manuelle,2009,1.2,4,Essence,29000,15
Audi,Q3,100000,Gris,Automatique,2017,1.4,8,Essence,85000,7
Renault,Megane,42000,Noir,Automatique,2019,1.2,7,Essence,60000,5
Nissan,Navara,215000,Noir,Manuelle,2012,3.0,10,Diesel,52000,12
Hyundai,I 10,112000,Gris,Manuelle,2015,1.2,5,Essence,35000,9
Fiat,Fiorino,207639,Blanc,Manuelle,2017,3.0,5,Diesel,25500,7
Nissan,Qashqai,146000,Noir,Automatique,2011,2.0,6,Essence,40000,13
Volkswagen,Golf 7,132000,Gris,Automatique,2020,1.0,6,Essence,65000,4
Mercedes-Benz,Classe C Coupe,110650,Noir,Automatique,2016,1.6,8,Essence,99000,8
Volkswagen,Polo,283170,Bleu,Manuelle,1998,1.4,4,Essence,12000,26
BMW,Serie 3 GT,120000,Marron,Automatique,2014,1.6,7,Essence,82000,10
Kia,Sorento,250,Bleu,Automatique,2012,2.0,12,Diesel,47500,12
Citroen,C3,73500,Noir,Manuelle,2017,1.2,4,Essence,32800,7
Renault,R19,500,Blanc,Manuelle,1992,1.2,5,Essence,11111,32
Dacia,Dokker,177000,Noir,Manuelle,2019,1.5,6,Diesel,33800,5
Fiat,Punto,170000,Noir,Manuelle,2010,1.2,5,Essence,23500,14
Ford,Transit,120000,Noir,Manuelle,2019,2.2,7,Diesel,64000,5
Dacia,Dokker,230000,Blanc,Manuelle,2018,3.0,6,Diesel,26000,6
Chevrolet,Aveo,240,Noir,Manuelle,2005,1.2,5,Essence,12500,19
Peugeot,208,143000,Rouge,Manuelle,2016,1.2,5,Essence,28000,8
Chery,QQ,116000,Bleu,Manuelle,2017,1.0,4,Essence,22800,7
Land Rover,Range Rover Evoque,50000,Blanc,Automatique,2019,2.0,8,Diesel,195000,5
Renault,Capture,140000,Bleu,Manuelle,2015,1.0,6,Essence,42500,9
Toyota,4Runner,300000,Rouge,Manuelle,1992,3.0,10,Diesel,65000,32
Hyundai,Grand i10,79000,Gris,Manuelle,2019,1.2,5,Essence,39000,5
Peugeot,406,246000,Gris,Manuelle,2003,1.6,7,Essence,16000,21
Audi,A4,248000,Noir,Manuelle,2011,1.4,7,Essence,45000,13
Toyota,Hi Ace,250000,Blanc,Manuelle,2004,3.0,10,Diesel,14500,20
Peugeot,Bipper,154000,Blanc,Manuelle,2015,1.4,6,Diesel,19500,9
Hyundai,Tucson,4650,Gris,Automatique,2023,1.6,10,Essence,155000,1
Fiat,Croma,240000,Gris,Manuelle,2009,1.9,7,Diesel,23500,15
Citroen,Berlingo,197000,Noir,Manuelle,2018,1.4,5,Diesel,35999,6
Volkswagen,Tiguan,200000,Blanc,Automatique,2012,2.0,9,Diesel,60000,12
Citroen,AX,365226,Blanc,Manuelle,1992,1.4,4,Essence,6200,32
Ford,Focus,70000,Noir,Manuelle,2013,1.6,7,Essence,31800,11
Renault,Megane Estate,140000,Noir,Manuelle,2004,1.5,5,Diesel,14500,20
Mitsubishi,L200,500000,Multicolore,Manuelle,1999,2.0,8,Diesel,123000,25
Kia,Rio,115000,Bleu,Manuelle,2018,1.4,5,Essence,39500,6
Volkswagen,Passat CC,200000,Noir,Manuelle,2012,1.6,5,Diesel,48000,12
Volkswagen,Polo,200000,Noir,Manuelle,2016,1.0,4,Essence,36700,8
Renault,Megane CC,75000,Blanc,Automatique,2021,1.2,7,Essence,70000,3
Peugeot,2008,180000,Blanc,Manuelle,2014,1.2,5,Essence,39000,10
Fiat,Ducato,39999,Blanc,Manuelle,2014,1.3,7,Diesel,13800,10
Fiat,Punto,212000,Gris,Manuelle,2012,1.2,4,Essence,26000,12
Volkswagen,Golf,333333,Blanc,Manuelle,1991,1.9,4,Diesel,9500,33
Opel,Astra,276000,Noir,Manuelle,2004,1.2,5,Essence,19000,20
Renault,R19,0,Bleu,Manuelle,1993,1.0,6,Essence,9000,31
Renault,Clio,250000,Gris,Manuelle,2006,1.2,5,Essence,23000,18
Porsche,Panamera,54200,Blanc,Automatique,2011,3.5,21,Essence,190000,13
Citroen,C4,210000,Gris,Manuelle,2012,1.6,6,Essence,28000,12
Fiat,500X,163000,Blanc,Automatique,2016,1.2,4,Essence,40000,8
BMW,X6,190000,Blanc,Automatique,2009,3.0,15,Diesel,95000,15
Citroen,C4,1,Camel,Manuelle,2010,1.4,6,Essence,23000,14
Mercedes-Benz,Classe E,142000,Noir,Manuelle,2007,2.0,11,Essence,44800,17
Ssangyong,Actyon,306200,Rouge,Manuelle,2016,2.0,7,Diesel,33000,8
BMW,Serie 3,240,Gris,Automatique,2007,3.0,13,Essence,39000,17
Peugeot,Bipper,263000,Gris,Manuelle,2012,1.3,5,Essence,27500,12
Renault,Megane,288,Bleu,Manuelle,2010,1.5,5,Diesel,24000,14
Alfa Romeo,145,179000,Gris,Manuelle,1998,1.4,7,Essence,15000,26
Citroen,Nemo,180000,Blanc,Manuelle,2014,1.5,5,Diesel,23000,10
Chevrolet,Optra,230,Noir,Manuelle,2006,1.4,6,Essence,17500,18
Opel,Astra,268,Gris,Manuelle,2007,1.4,5,Essence,23000,17
Seat,Ibiza,158,Blanc,Manuelle,2013,1.2,5,Essence,33000,11
Kia,Rio,176000,Bleu,Automatique,2013,1.4,6,Essence,37000,11
Volkswagen,Passat,105,Noir,Automatique,2017,1.4,8,Essence,95000,7
Fiat,Punto,168000,Gris,Manuelle,2012,1.2,5,Essence,23000,12
Peugeot,208,132000,Rouge,Manuelle,2018,1.2,4,Essence,32000,6
Citroen,Nemo,162000,Noir,Manuelle,2018,1.3,5,Diesel,29500,6
Volkswagen,Polo,231000,Noir,Manuelle,2010,1.2,4,Essence,30500,14
Volkswagen,Golf,473000,Gris,Manuelle,2006,1.9,5,Diesel,31000,18
Nissan,Qashqai,43000,Gris,Manuelle,2020,1.5,6,Diesel,95000,4
Peugeot,206,270229,Gris,Manuelle,2001,1.1,4,Essence,16500,23
Chery,Tiggo,25500,Noir,Manuelle,2020,1.4,6,Essence,52000,4
Peugeot,3008,117000,Gris,Automatique,2021,1.2,6,Essence,84500,3
Citroen,DS3,91000,Blanc,Manuelle,2018,1.0,5,Essence,37500,6
Renault,Megane,290000,Noir,Manuelle,2010,1.5,7,Diesel,8500,14
BMW,Serie 1,127000,Blanc,Automatique,2012,1.6,7,Essence,49500,12
Renault,Grand Espace,0,Blanc,Manuelle,2001,2.2,8,Diesel,18000,23
Opel,Corsa,116,Gris,Manuelle,2017,1.0,4,Essence,31000,7
Mercedes-Benz,Classe E,211000,Blanc,Manuelle,2010,1.8,11,Essence,62000,14
Dacia,Dokker,166,Noir,Manuelle,2013,1.6,6,Diesel,21000,11
Citroen,C-Elysée,178,Noir,Automatique,2016,1.2,5,Essence,21000,8
Renault,Symbol,220000,Noir,Manuelle,2010,1.2,5,Essence,25000,14
Ford,Fiesta,0,Gris,Manuelle,2008,1.2,4,Diesel,22000,16
Ford,Fiesta,145000,Bleu,Manuelle,2013,1.2,5,Essence,22000,11
Seat,Leon ST,200000,Gris,Manuelle,2015,1.2,5,Essence,40500,9
Peugeot,309,0,Blanc,Manuelle,1993,1.4,5,Essence,6000000,31
Hyundai,I 10,127000,Gris,Manuelle,2013,1.1,4,Essence,25500,11
Kia,Sportage,98000,Noir,Automatique,2020,1.6,8,Essence,97000,4
Ssangyong,Actyon,120,Blanc,Manuelle,2017,1.6,7,Essence,52500,7
Citroen,C4,218630,Bleu,Manuelle,2012,1.2,3,Essence,26500,12
Peugeot,504,700000,Camel,Manuelle,1990,2.0,8,Diesel,7000,34
Dacia,Sandero,40000,Blanc,Manuelle,2020,1.0,4,Essence,35000,4
AC,Seven,100,Rouge,Manuelle,1976,1.0,3,Essence,4300,48
Kia,Rio,110000,Blanc,Manuelle,2020,1.6,5,Essence,54000,4
Peugeot,301,126000,Blanc,Manuelle,2014,1.4,5,Essence,21800,10
Volkswagen,Multivan,180,Noir,Automatique,2018,2.0,9,Diesel,120000,6
Peugeot,3008,79000,Noir,Automatique,2020,1.6,7,Essence,98000,4
Nissan,Patrol GR,334000,Gris,Manuelle,1990,2.8,11,Diesel,29000,34
Mazda,BT-50,180000,Gris,Manuelle,2018,2.0,9,Diesel,68000,6
Mercedes-Benz,Classe GLA,24000,Noir,Automatique,2021,1.5,7,Essence,180000,3
Ssangyong,Actyon,265000,Gris,Automatique,2012,2.3,8,Diesel,49900,12
Kia,Sportage,175000,Noir,Manuelle,2013,1.6,8,Essence,60000,11
Mercedes-Benz,Classe A,150000,Noir,Automatique,2013,1.8,7,Diesel,59000,11
Volkswagen,Polo,275,Gris,Manuelle,2009,1.2,5,Essence,22800,15
Renault,Kangoo,0,Gris,Manuelle,2001,1.2,6,Essence,15500,23
Nissan,Qashqai,62000,Noir,Automatique,2018,1.2,6,Essence,81900,6
Volkswagen,Golf,170000,Bleu,Manuelle,2019,1.0,6,Essence,66000,5
Volkswagen,Golf,88000,Bleu,Manuelle,2019,1.0,6,Essence,67000,5
Isuzu,D-MAX,0,Noir,Automatique,2023,3.0,10,Diesel,1111111,1
Audi,A4,128000,Noir,Manuelle,2011,2.0,8,Diesel,58000,13
Peugeot,206,335420,Noir,Manuelle,2003,1.4,63,Essence,13200,21
Mahindra,Hover,58000,Blanc,Manuelle,2019,1.2,5,Essence,35000,5
Ford,Focus,173000,Bleu,Manuelle,2016,1.0,6,Essence,43500,8
Mercedes-Benz,Classe C Coupe,149000,Noir,Manuelle,2009,1.8,9,Essence,51000,15
Citroen,Jumpy,0,Blanc,Manuelle,2011,1.6,7,Diesel,23000,13
Peugeot,206,0,Bleu,Manuelle,2007,1.4,6,Essence,14500,17
Peugeot,3008,250,Gris,Manuelle,2010,1.2,7,Essence,28500,14
Opel,Corsa,105000,Noir,Manuelle,2016,1.4,5,Essence,31000,8
Fiat,Punto,150000,Rouge,Manuelle,2009,1.2,5,Essence,16000,15
Renault,Mascott,500000,Blanc,Manuelle,2005,3.0,3,Diesel,30000,19
Fiat,Fiorino,300,Gris,Manuelle,2017,1.4,5,Diesel,20500,7
Audi,A3,91300,Blanc,Manuelle,2017,1.2,6,Essence,70000,7
Nissan,Qashqai,122000,Blanc,Manuelle,2016,1.2,6,Essence,80000,8
Chevrolet,Aveo,270,Noir,Manuelle,2013,1.2,5,Essence,17800,11
Hyundai,I 20,8000,Blanc,Manuelle,2023,1.2,5,Essence,67000,1
Volkswagen,Amarok,257000,Noir,Manuelle,2013,2.0,7,Diesel,65000,11
Ford,Focus,108,Gris,Manuelle,2011,1.4,6,Essence,1111111,13
Fiat,Punto,182,Rouge,Manuelle,2009,1.2,5,Essence,19500,15
Fiat,500,166325,Blanc,Manuelle,2012,1.2,4,Essence,28500,12
Ford,Fusion,228,Noir,Manuelle,2010,1.2,5,Essence,21600,14
Chevrolet,Optra,200000,Gris,Manuelle,2007,1.6,6,Essence,1111,17
Renault,Clio,250,Noir,Manuelle,2008,1.5,4,Diesel,27000,16
Opel,Astra,0,Noir,Manuelle,2007,1.4,5,Essence,24000,17
Ford,Fiesta,68220,Bleu,Manuelle,1997,1.2,5,Essence,10000,27
Renault,Clio,36000,Rouge,Manuelle,2021,1.0,4,Essence,43999,3
Chevrolet,Captiva,30000,Blanc,Automatique,2022,1.5,9,Essence,20000,2
Volkswagen,Amarok,260000,Noir,Manuelle,2013,2.0,8,Diesel,56000,11
Peugeot,4008,74000,Noir,Manuelle,2020,1.8,8,Diesel,86000,4
Volkswagen,Passat,0,Vert,Manuelle,1989,1.6,4,Diesel,5499,35
Audi,A4,178000,Blanc,Manuelle,2013,1.8,7,Essence,46500,11
Mercedes-Benz,Classe A,138000,Gris,Automatique,2018,1.4,8,Essence,1111,6
Geely,GK-GL,30000,Blanc,Automatique,2022,1.5,6,Essence,53800,2
Audi,A3,200,Argent,Manuelle,2004,2.0,7,Diesel,700000,20
Citroen,C5,300000,Gris,Manuelle,2008,1.6,6,Diesel,20000,16
BMW,Serie 1,170000,Bleu,Automatique,2012,4.0,7,Essence,55000,12
Mercedes-Benz,Classe ML,304,Noir,Automatique,2003,2.7,11,Diesel,35000,21
Audi,A4,200000,Noir,Automatique,2014,1.8,7,Essence,45000,10
Kia,Rio,114000,Bleu,Manuelle,2018,1.4,5,Essence,39500,6
Chery,Tiggo,96000,Gris,Manuelle,2020,1.4,5,Essence,40000,4
Peugeot,305,250000,Beige,Manuelle,1990,1.0,7,Diesel,3500,34
BMW,Serie 1,240000,Blanc,Automatique,2014,1.6,7,Essence,65000,10
Ford,Fiesta,123456,Rouge,Manuelle,1993,1.0,5,Essence,4500,31
Peugeot,307,0,Jaune,Manuelle,2005,1.5,5,Diesel,13000,19
Fiat,Grande Punto,2900000,Blanc,Manuelle,1996,1.0,4,Essence,11800,28
Citroen,C4,195,Rouge,Manuelle,2010,1.6,5,Diesel,23500,14
Volkswagen,Gol,11111,Beige,Manuelle,2008,1.7,7,Essence,320000,16
Isuzu,D-MAX,350000,Blanc,Manuelle,2016,2.5,8,Diesel,41000,8
Kia,Picanto,75,Blanc,Automatique,2020,1.2,5,Essence,47500,4
Fiat,Pinto,350000,Blanc,Manuelle,2002,1.9,5,Diesel,12000,22
Opel,Corsa,170000,Blanc,Manuelle,2016,1.2,5,Essence,28200,8
Alfa Romeo,159,190000,Gris,Manuelle,2009,2.0,9,Diesel,28000,15
Mahindra,Hover,45000,Noir,Manuelle,2020,1.2,5,Essence,31000,4
Renault,Clio,108000,Rouge,Manuelle,2014,1.4,5,Essence,37500,10
Peugeot,206+,119000,Noir,Manuelle,2013,1.4,5,Essence,26500,11
Opel,Kadett,123556,Gris,Manuelle,2000,1.6,5,Diesel,4000,24
Volkswagen,Golf 6,309000,Gris,Manuelle,2011,1.6,5,Diesel,36000,13
Peugeot,301,130000,Gris,Manuelle,2018,1.4,12,Essence,20000,6
Volkswagen,Amarok,220000,Noir,Manuelle,2013,2.0,8,Diesel,63000,11
Kia,Mohave,93000,Gris,Automatique,2010,3.5,17,Diesel,51000,14
Peugeot,301,190000,Blanc,Manuelle,2019,1.2,5,Essence,25000,5
Volkswagen,Golf 4,30000,Gris,Manuelle,1999,1.9,5,Diesel,16500,25
Volkswagen,Golf 4,300000,Gris,Manuelle,2001,1.6,7,Essence,22000,23
Toyota,Hilux,200,Blanc,Manuelle,2010,2.8,8,Diesel,111111,14
Citroen,Berlingo,151000,Blanc,Manuelle,2017,1.6,5,Diesel,38000,7
Citroen,Berlingo,239000,Bleu,Manuelle,2010,1.9,7,Diesel,22000,14
Volkswagen,Jetta,300000,Noir,Manuelle,2010,1.6,7,Essence,30000,14
Peugeot,407,200000,Gris,Manuelle,2008,4.0,6,Diesel,25000,16
BMW,X1,133000,Noir,Automatique,2016,1.5,7,Essence,79000,8
Volkswagen,Golf,56000,Blanc,Manuelle,2020,1.0,6,Essence,79500,4
Renault,Symbol,140000,Noir,Manuelle,2015,1.2,5,Essence,28000,9
Volkswagen,Polo,48000,Noir,Manuelle,2010,1.2,4,Essence,27500,14
Fiat,Croma,250000,Vert,Manuelle,1993,1.2,6,Diesel,6000,31
Ford,Focus C-MAX,293000,Gris,Manuelle,2006,1.4,6,Essence,20500,18
Renault,Clio,72,Blanc,Manuelle,2021,1.0,5,Essence,11111,3
Mercedes-Benz,Classe E,260000,Blanc,Automatique,2014,1.9,9,Diesel,78900,10
Toyota,Prado,335000,Blanc,Manuelle,2006,3.0,11,Diesel,118000,18
Hyundai,Grand i10,49000,Gris,Automatique,2020,1.0,4,Essence,38500,4
Kia,Rio,160,Noir,Manuelle,2016,1.2,5,Essence,36000,8
Honda,HR-V,86000,Bleu,Automatique,2020,1.5,7,Essence,95000,4
Volkswagen,Caddy,8000,Noir,Manuelle,2019,1.6,5,Diesel,60000,5
BMW,M,0,Noir,Automatique,2006,3.0,11,Diesel,37000,18
Hyundai,Veloster,160000,Bleu,Automatique,2016,1.6,8,Essence,45000,8
Citroen,Berlingo,217,Blanc,Manuelle,2011,1.9,7,Diesel,23000,13
Ssangyong,Actyon,59,Blanc,Manuelle,2013,2.3,12,Essence,38000,11
Hyundai,I 10,157000,Noir,Manuelle,2015,1.4,5,Essence,31500,9
Skoda,Fabia,155000,Noir,Manuelle,2018,1.6,5,Essence,45000,6
Fiat,Fiorino,0,Gris,Manuelle,2017,1.3,5,Diesel,20800,7
BMW,Serie 5,195000,Noir,Automatique,2004,1.0,18,Diesel,47000,20
Fiat,500,200000,Blanc,Manuelle,2010,1.2,5,Diesel,28000,14
Citroen,C5,22222,Noir,Manuelle,2010,2.0,9,Essence,22500,14
Renault,Symbol,57,Noir,Manuelle,2020,1.4,5,Essence,111000,4
Mercedes-Benz,Classe C,5000,Noir,Automatique,2022,1.5,9,Essence,190000,2
Volkswagen,Polo,148000,Noir,Manuelle,2012,1.2,5,Essence,28000,12
Ssangyong,Family,85000,Blanc,Manuelle,2019,1.6,8,Essence,65000,5
Alfa Romeo,Mito,223000,Bleu,Manuelle,2009,1.4,7,Essence,32500,15
Renault,Clio,180000,Rouge,Manuelle,2015,4.0,5,Essence,33000,9
Fiat,Punto,290000,Blanc,Manuelle,1996,1.1,4,Essence,12400,28
Volkswagen,Golf,191000,Noir,Automatique,2013,1.2,5,Essence,54500,11
Opel,Corsa,0,Gris,Manuelle,2003,4.0,4,Diesel,14500,21
Volkswagen,Polo,94000,Noir,Manuelle,2013,1.3,5,Essence,30000,11
Ford,Fiesta,200,Gris,Manuelle,2006,1.3,5,Essence,19000,18
Suzuki,Celerio,40000,Gris,Manuelle,2020,1.0,4,Essence,31000,4
Mercedes-Benz,Classe C,33480,Noir,Automatique,2020,1.8,9,Essence,175000,4
Volkswagen,Polo,270,Noir,Manuelle,1998,1.0,1,Essence,10700,26
Citroen,Xsara Picasso,260000,Blanc,Manuelle,2008,4.0,5,Diesel,20000,16
Peugeot,2008,163000,Gris,Manuelle,2014,1.4,5,Essence,39500,10
Citroen,C35,135000,Blanc,Manuelle,2017,1.2,5,Essence,33900,7
Volkswagen,Polo,175000,Noir,Manuelle,2010,1.4,3,Essence,29000,14
Renault,Clio,290000,Bleu,Manuelle,1999,4.0,4,Essence,14500,25
Mercedes-Benz,Classe C Coupe,64000,Noir,Automatique,2020,1.5,9,Essence,158000,4
Kia,Sportage,96000,Gris,Automatique,2018,1.7,7,Diesel,98000,6
Fiat,Doblo,68,Blanc,Manuelle,2022,1.3,4,Diesel,40800,2
Peugeot,508,170000,Noir,Automatique,2012,1.6,7,Essence,37000,12
Porsche,Cayenne,45000,Noir,Automatique,2020,3.0,24,Essence,111111,4
Nissan,Navara,100000,Noir,Manuelle,2009,2.5,9,Diesel,1234,15
Toyota,RAV 4,33500,Rouge,Automatique,2018,1.2,6,Essence,75000,6
Citroen,C-Elysée,118000,Gris,Manuelle,2018,1.2,5,Essence,30000,6
Fiat,Uno,0,Bleu,Manuelle,2001,1.2,5,Essence,6000,23
Mercedes-Benz,Classe E,211000,Blanc,Manuelle,2011,1.8,11,Essence,62000,13
Jaguar,XJ8,1,Noir,Manuelle,2009,2.0,7,Diesel,13500,15
Ford,Fiesta,112000,Bleu,Manuelle,2017,1.2,5,Essence,35000,7
Volkswagen,Polo,200,Camel,Manuelle,2015,1.4,4,Essence,24500,9
Chevrolet,Aveo,170,Noir,Manuelle,2016,1.6,5,Essence,30000,8
Peugeot,407,258000,Gris,Manuelle,2007,1.6,6,Diesel,123000,17
Citroen,C3,230000,Gris,Manuelle,2003,1.4,5,Essence,19500,21
Dacia,Dokker,50000,Blanc,Manuelle,2022,1.5,6,Diesel,15000,2
Fiat,Punto,220,Noir,Manuelle,2011,1.2,5,Essence,14800,13
Renault,R19,1670000,Gris,Manuelle,2019,1.2,5,Essence,36000,5
Volkswagen,Golf,200,Blanc,Automatique,1990,1.6,6,Essence,12500,34
Peugeot,106,200,Bleu,Manuelle,1997,1.0,4,Essence,11800,27
Peugeot,Partner,0,Vert,Manuelle,2006,1.6,7,Diesel,1111108,18
Fiat,Fiorino,179000,Blanc,Manuelle,2017,1.3,5,Diesel,20500,7
Citroen,C4,277,Noir,Manuelle,2011,1.4,6,Essence,24000,13
Chery,v5,112000,Rouge,Manuelle,2018,1.6,7,Essence,33000,6
Renault,Fluence,200000,Gris,Manuelle,2015,1.5,6,Diesel,35000,9
Renault,Clio,0,Gris,Manuelle,2000,1.2,4,Essence,16500,24
Isuzu,D-MAX,196000,Beige,Manuelle,1999,2.4,10,Diesel,123000,25
BMW,Serie 3 GT,0,Noir,Automatique,2017,2.0,10,Essence,320000,7
Mercedes-Benz,Classe C,185000,Noir,Automatique,2010,2.1,7,Diesel,54999,14
Renault,Super 5,300,Violet,Manuelle,1998,1.3,4,Essence,7500,26
Fiat,Punto,155,Noir,Manuelle,2015,4.0,4,Essence,24800,9
Citroen,C4,134000,Gris,Manuelle,2014,1.4,6,Essence,31000,10
Renault,Clio,163000,Bleu,Manuelle,2019,1.2,5,Essence,38000,5
Volkswagen,Passat,200,Noir,Manuelle,2007,1.9,6,Diesel,123000,17
Fiat,Doblo,235580,Gris,Manuelle,2016,1.3,5,Diesel,18000,8
Isuzu,D-MAX,0,Blanc,Manuelle,2022,2.5,8,Diesel,111111,2
Hyundai,I 20,115000,Rouge,Manuelle,2018,1.2,5,Essence,48500,6
Renault,Megane Estate,302,Gris,Manuelle,2004,1.6,7,Essence,17500,20
Fiat,Punto,226,Vert,Manuelle,2001,1.9,4,Essence,12500,23
Chevrolet,Spark,89000,Blanc,Manuelle,2016,1.2,5,Essence,26500,8
Peugeot,106,140000,Blanc,Manuelle,1994,1.1,4,Essence,8500,30
Toyota,Hi Ace,123456,Blanc,Manuelle,2001,1.5,10,Diesel,123456,23
Fiat,Tipo,300000,Bleu,Manuelle,1993,1.6,7,Essence,6500,31
Volkswagen,Golf 7,189000,Blanc,Automatique,2015,1.2,4,Essence,51000,9
Toyota,Yaris,152000,Marron,Manuelle,2015,1.3,5,Essence,37000,9
BMW,Serie 5,500,Noir,Automatique,2006,2.0,10,Diesel,32500,18
Mitsubishi,Pajero Sport,300000,Vert,Manuelle,2000,2.5,10,Diesel,44444,24
Mercedes-Benz,Classe C,146000,Bleu,Automatique,2015,1.8,8,Essence,555000,9
Dacia,Dokker,190000,Blanc,Manuelle,2019,1.5,6,Diesel,2600000,5
Kia,Rio,82000,Gris,Manuelle,2019,1.2,5,Essence,49000,5
Citroen,Jumpy,0,Blanc,Manuelle,2001,1.9,7,Diesel,11000,23
Audi,A4,106,Blanc,Automatique,2019,1.5,8,Essence,125000,5
Chevrolet,Cruze,57000,Gris,Manuelle,2019,1.6,7,Essence,39500,5
Mercedes-Benz,Classe C Coupe,39000,Blanc,Automatique,2022,1.5,9,Essence,190000,2
Volkswagen,Tiguan,130000,Blanc,Automatique,2016,1.4,8,Essence,85000,8
Volvo,XC70,195,Gris,Manuelle,1995,4.0,4,Essence,11200,29
Renault,Clio,125000,Gris,Manuelle,2016,1.2,5,Essence,42000,8
Volkswagen,Amarok,220000,Marron,Manuelle,2013,2.0,8,Diesel,77999,11
Opel,Corsa,2500000,Bleu,Manuelle,1999,1.1,5,Essence,12000,25
Mercedes-Benz,Classe C,140000,Noir,Automatique,2013,1.8,9,Essence,64000,11
Citroen,Jumpy,175000,Noir,Manuelle,2017,2.0,7,Diesel,75000,7
Honda,Civic,93000,Noir,Automatique,2016,1.5,10,Essence,67000,8
Volkswagen,Polo,185,Gris,Manuelle,2013,1.2,5,Essence,28500,11
Volkswagen,Jetta,320,Noir,Manuelle,2009,1.6,16,Diesel,32500,15
Citroen,C-Elysée,81000,Gris,Manuelle,2019,1.2,5,Essence,26500,5
Peugeot,206,388000,Gris,Manuelle,2001,3.0,4,Essence,11500,23
Peugeot,Boxer,0,Blanc,Manuelle,1996,1.8,8,Diesel,8500,28
Citroen,Nemo,200000,Noir,Manuelle,2014,1.4,6,Diesel,20000,10
Honda,Civic,84000,Bleu,Manuelle,1999,1.4,5,Essence,23000,25
Kia,Rio,290000,Blanc,Manuelle,2011,1.4,6,Essence,23700,13
Peugeot,301,8700,Gris,Manuelle,2019,1.0,5,Essence,31000,5
Ford,Fiesta,145000,Blanc,Manuelle,2013,1.2,5,Essence,28500,11
Mazda,3,101000,Rouge,Manuelle,2018,1.5,6,Essence,53000,6
Peugeot,106,333000,Vert,Manuelle,1996,1.2,4,Essence,10800,28
Peugeot,306,0,Rouge,Manuelle,1997,1.9,6,Diesel,16000,27
Jeep,Grand Cherokee,44000,Marron,Automatique,2017,2.4,11,Essence,90000,7
Peugeot,208,11000,Noir,Manuelle,2022,1.2,5,Essence,55000,2
Peugeot,208,900,Noir,Manuelle,2022,3.0,5,Essence,59000,2
Peugeot,206+,318000,Gris,Manuelle,2007,1.9,6,Essence,16500,17
Suzuki,Maruti,39500,Noir,Manuelle,2022,1.5,6,Essence,60000,2
Hyundai,I 20,140,Gris,Manuelle,2019,1.2,5,Essence,35000,5
Peugeot,206,318000,Gris,Manuelle,2007,1.9,6,Essence,16500,17
Renault,Megane Cabriolet,240000,Gris,Manuelle,2005,1.6,7,Essence,25000,19
Kia,Cerato,157000,Gris,Automatique,2014,1.9,7,Essence,1111,10
Volkswagen,Jetta,97000,Gris,Manuelle,2016,1.4,7,Essence,59500,8
Toyota,Hilux,300,Gris,Manuelle,2010,2.4,8,Diesel,1111,14
Renault,Megane Estate,62000,Gris,Manuelle,2018,1.6,7,Essence,57000,6
Renault,Clio,214000,Noir,Manuelle,2002,1.2,4,Essence,1111,22
BMW,M3,220000,Bleu,Manuelle,1997,1.0,9,Essence,22500,27
Hyundai,Creta,106000,Noir,Automatique,2020,1.5,7,Essence,78000,4
Opel,Astra,200000,Noir,Manuelle,2005,1.4,5,Essence,24500,19
Mitsubishi,Pajero,310000,Noir,Automatique,2001,3.0,10,Diesel,41000,23
Audi,Q5,240000,Noir,Automatique,2009,2.0,13,Essence,52000,15
Alfa Romeo,Mito,213000,Blanc,Manuelle,2010,1.4,5,Diesel,29500,14
BMW,Serie 3,200000,Blanc,Automatique,2014,1.8,8,Diesel,69900,10
Land Rover,Range Rover Sport,135000,Blanc,Automatique,2013,3.0,17,Diesel,155000,11
Volkswagen,Caddy,197000,Blanc,Manuelle,2016,1.6,5,Diesel,29500,8
Volkswagen,Golf,1180000,Noir,Automatique,2017,1.2,5,Essence,65500,7
Mercedes-Benz,Classe C,220000,Noir,Automatique,2010,1.8,9,Essence,52000,14
Dacia,Sandero,186,Gris,Manuelle,2014,1.2,5,Essence,22000,10
Renault,Master,400000,Blanc,Manuelle,2005,4.0,1,Diesel,16500,19
Renault,Super 5,278703,Blanc,Manuelle,1992,3.0,4,Essence,6000,32
Mercedes-Benz,220,800,Noir,Automatique,2010,4.0,11,Diesel,75000,14
Porsche,Boxster,147000,Gris,Manuelle,2007,3.0,16,Diesel,45000,17
Volkswagen,Golf,142000,Doré,Manuelle,2018,1.2,6,Essence,58500,6
Mercedes-Benz,Classe E,140000,Blanc,Automatique,2014,1.8,9,Essence,89000,10
Volkswagen,Polo,11111,Blanc,Manuelle,1900,4.0,5,Diesel,199000,124
Ford,Fiesta,177000,Gris,Manuelle,2010,1.2,5,Essence,25500,14
Peugeot,205,11111,Blanc,Manuelle,2000,1.2,4,Essence,10000,24
Ford,Fiesta,129000,Gris,Manuelle,2016,1.0,5,Essence,36500,8
Volkswagen,Golf,103000,Noir,Manuelle,2017,1.2,6,Essence,60000,7
Volkswagen,Polo,15500,Noir,Manuelle,2015,1.2,4,Essence,30800,9
Volkswagen,Transporter,500000,Blanc,Manuelle,1999,4.0,8,Diesel,8500,25
